1962730	2690567
1962730	3590659
1962730	2415665
1962730	7003743
1962730	6381540
1962730	5347184
1962730	4940788
2415665	2969175
2415665	2724865
2415665	2690567
2415665	7170697
2415665	6809461
2415665	5807369
2415665	5000154
2415665	4528396
2415665	4060645
2690567	3296807
2690567	2969175
2690567	7003743
2690567	6381540
2690567	4940788
2724865	6381540
2724865	5347184
2724865	2305417
2724865	3473980
2724865	860993
2724865	1423469
2724865	3107511
2724865	3400511
2724865	3590659
2724865	4940788
860993	2955068
860993	2820045
860993	2950947
860993	3400511
860993	3107511
860993	3692027
860993	2305417
860993	3473980
860993	7089647
860993	6965741
860993	6067429
860993	5948543
860993	5869794
860993	497264
860993	4528396
860993	3888894
497264	5347184
497264	1423469
497264	3400511
497264	2955068
497264	3590659
497264	2820045
497264	2305417
497264	3473980
497264	3107511
497264	4940788
1423469	2950947
1423469	2143016
1423469	3107511
1423469	3400511
1423469	3692027
1423469	7089647
1423469	6965741
1423469	6067429
1423469	5948543
1423469	3888894
2143016	3652264
2143016	3473980
2143016	2305417
2143016	3692027
2143016	3400511
2143016	3466553
2143016	3007891
2143016	3466669
2143016	2119373
2143016	2014068
2143016	1993566
2143016	1572145
2143016	95911
2143016	6769408
2143016	4179289
2143016	4038115
95911	3692027
95911	5869794
95911	5490753
95911	1606759
95911	2014068
95911	3672403
95911	4363338
95911	4390013
95911	5315319
95911	5385568
95911	6817400
95911	6953812
95911	7311159
1572145	3672403
1572145	2014068
1572145	3466553
1572145	3692027
1572145	3400511
1572145	3466669
1572145	7311159
1572145	7089647
1572145	6965741
1572145	6817400
1572145	6067429
1572145	5869794
1572145	5490753
1572145	4390013
1572145	4363338
1572145	3888894
1606759	306432
1606759	1710385
1606759	2457513
1606759	3118071
1606759	1863667
1606759	251259
1606759	5492971
1606759	5401443
1606759	52068
1606759	5040207
1606759	389603
52068	1449864
52068	29286
52068	1456834
52068	1893645
52068	2457513
52068	3118071
52068	4632050
52068	5315319
52068	5385568
52068	6544058
52068	7262225
29286	389603
29286	251259
29286	3079907
29286	1863667
29286	2374848
29286	1710385
29286	1456834
29286	1449864
29286	7262225
29286	7260007
29286	6231018
29286	6132592
29286	5841740
29286	5829899
29286	5541905
29286	5492971
29286	5320393
29286	5196487
29286	5048146
29286	4632050
251259	3118071
251259	2457513
251259	1893645
251259	1863667
251259	7262225
251259	6544058
251259	5385568
251259	5315319
251259	4632050
251259	389603
306432	1456834
306432	2457513
306432	3118071
306432	1893645
306432	7262225
306432	6544058
306432	5492971
306432	4632050
306432	389603
389603	1893645
389603	7262225
389603	6544058
389603	5315319
389603	4632050
389603	2457513
389603	3118071
1449864	3246435
1449864	1710385
1449864	1863667
1449864	1456834
1449864	3079907
1449864	2374848
1449864	1384229
1449864	7260007
1449864	7154822
1449864	6132592
1449864	5829899
1449864	5541905
1449864	5492971
1449864	5320393
1449864	5196487
1449864	5048146
1449864	4298175
1384229	3246435
1384229	1863667
1384229	1456834
1384229	3079907
1384229	2374848
1384229	7260007
1384229	7154822
1384229	6132592
1384229	5829899
1384229	5541905
1384229	5492971
1384229	5320393
1384229	5196487
1384229	5048146
1384229	4298175
1456834	1710385
1456834	3079907
1456834	2374848
1456834	1863667
1456834	7260007
1456834	6231018
1456834	6132592
1456834	5841740
1456834	5829899
1456834	5541905
1456834	5492971
1456834	5320393
1456834	5196487
1456834	5048146
1456834	4632050
1710385	4632050
1710385	7262225
1710385	1893645
1710385	6544058
1710385	2457513
1710385	3118071
1863667	1893645
1863667	2457513
1863667	3118071
1863667	7262225
1863667	6544058
1863667	6231018
1863667	5841740
1863667	5385568
1863667	5315319
1863667	4632050
1863667	4427933
1893645	5829899
1893645	6132592
1893645	5048146
1893645	5541905
1893645	5196487
1893645	2374848
1893645	7262225
1893645	6544058
1893645	5492971
1893645	4632050
1993566	3692027
1993566	3672403
1993566	2014068
1993566	3466553
1993566	3007891
1993566	3466669
1993566	7311159
1993566	7089647
1993566	6965741
1993566	6953812
1993566	6817400
1993566	5869794
1993566	5490753
1993566	5385568
1993566	5315319
1993566	4390013
1993566	4363338
2014068	3593265
2014068	2119373
2014068	3473980
2014068	2305417
2014068	3400511
2014068	3652264
2014068	3007891
2014068	3466553
2014068	3466669
2014068	6769408
2014068	6297650
2014068	4179289
2014068	4038115
2119373	2950947
2119373	5869794
2119373	6965741
2119373	7089647
2119373	3692027
2119373	6769408
2119373	4038115
2305417	2955068
2305417	2820045
2305417	2950947
2305417	3400511
2305417	3692027
2305417	3473980
2305417	7311159
2305417	7089647
2305417	6965741
2305417	6817400
2305417	6067429
2305417	5948543
2305417	5869794
2305417	4363338
2305417	3888894
2374848	3313481
2374848	332128
2374848	1483423
2374848	1044261
2374848	7308501
2374848	7262225
2374848	6544058
2374848	6509239
2374848	6231018
2374848	5841740
2374848	5161878
2374848	4895822
2374848	4778372
2374848	4632050
2374848	4427933
2374848	4372170
332128	3246435
332128	3079907
332128	7260007
332128	7154822
332128	7084573
332128	6401304
332128	6197187
332128	6159267
332128	6132592
332128	5829899
332128	5541905
332128	5320393
332128	5196487
332128	5184558
332128	5048146
332128	492574
332128	4298175
332128	4100540
492574	3313481
492574	1044261
492574	7308501
492574	6509239
492574	6350388
492574	5215730
492574	5161878
492574	1483423
492574	894266
492574	4895822
492574	4778372
492574	4372170
492574	4350950
894266	3387147
894266	3246435
894266	3207436
894266	316024
894266	2408318
894266	2334170
894266	232912
894266	2268349
894266	1637609
894266	3692624
894266	848914
894266	6931132
894266	6401304
894266	6197187
894266	6159267
894266	5184558
894266	4774804
894266	4739985
894266	4461764
894266	4100540
894266	4072486
232912	3434320
232912	3313481
232912	316024
232912	1725520
232912	2980571
232912	193535
232912	933072
232912	848914
232912	657231
232912	599616
232912	5240292
232912	5145196
232912	4350950
232912	4327804
193535	3387147
193535	3207436
193535	316024
193535	2408318
193535	2334170
193535	2268349
193535	3232797
193535	2980571
193535	1916513
193535	1899760
193535	1725520
193535	1637609
193535	848914
193535	6931132
193535	6547626
193535	6141424
193535	6120204
193535	5539247
193535	4774804
193535	4739985
193535	4581134
193535	4461764
193535	4072486
316024	3434320
316024	3313481
316024	3387147
316024	1725520
316024	2980571
316024	933072
316024	848914
316024	657231
316024	599616
316024	5240292
316024	5145196
316024	4774804
316024	4739985
316024	4327804
316024	4072486
599616	3387147
599616	3207436
599616	1637609
599616	6401304
599616	848914
599616	3692624
599616	4774804
599616	4739985
599616	4461764
599616	4072486
657231	1637609
657231	6931132
657231	3207436
657231	3434320
657231	4774804
657231	2334170
657231	3692624
657231	3387147
657231	848914
657231	1899760
657231	2268349
657231	3232797
657231	4739985
657231	4461764
657231	4327804
657231	4072486
848914	3434320
848914	3313481
848914	933072
848914	3387147
848914	1725520
848914	2980571
848914	5240292
848914	5145196
848914	4774804
848914	4739985
848914	4461764
848914	4327804
933072	2408318
933072	4461764
933072	4739985
933072	4072486
933072	6547626
933072	6931132
933072	6141424
933072	6120204
933072	5539247
933072	1899760
933072	1916513
933072	2268349
933072	2334170
933072	3232797
933072	4581134
1044261	3246435
1044261	3079907
1044261	1483423
1044261	3692624
1044261	7308501
1044261	7084573
1044261	6401304
1044261	6197187
1044261	6159267
1044261	5184558
1044261	5161878
1044261	4895822
1044261	4778372
1044261	4100540
1483423	3246435
1483423	3692624
1483423	7084573
1483423	6401304
1483423	6197187
1483423	6159267
1483423	5184558
1483423	5161878
1483423	4895822
1483423	4100540
1637609	5240292
1637609	5145196
1637609	3434320
1637609	3098498
1637609	1725520
1637609	2980571
1637609	4327804
1725520	3387147
1725520	3207436
1725520	2408318
1725520	2334170
1725520	1916513
1725520	1899760
1725520	2268349
1725520	2980571
1725520	3232797
1725520	6931132
1725520	6547626
1725520	6141424
1725520	6120204
1725520	5539247
1725520	4774804
1725520	4739985
1725520	4581134
1725520	4461764
1725520	4072486
1899760	3434320
1899760	3098498
1899760	2268349
1899760	2980571
1899760	3232797
1899760	1786147
1899760	4327804
1786147	2408318
1786147	2334170
1786147	1916513
1786147	2268349
1786147	3232797
1786147	6931132
1786147	6547626
1786147	6141424
1786147	6120204
1786147	5539247
1786147	4581134
1916513	2334170
1916513	2980571
1916513	3098498
1916513	6547626
1916513	6141424
1916513	6120204
1916513	5539247
1916513	4581134
2268349	3434320
2268349	3313481
2268349	2980571
2268349	3232797
2268349	5240292
2268349	5145196
2268349	4327804
2334170	3098498
2334170	2980571
2334170	6931132
2334170	4327804
2408318	4327804
2408318	2980571
2408318	3098498
2457513	3118071
2457513	7260007
2457513	6132592
2457513	5829899
2457513	5541905
2457513	5492971
2457513	5320393
2457513	5196487
2457513	5048146
2820045	3107511
2820045	3473980
2820045	2955068
2820045	3590659
2820045	6381540
2820045	5347184
2820045	4940788
2857666	3011921
2857666	3450996
2857666	3285186
2857666	3538318
2857666	3093428
2857666	6012750
2857666	5785577
2857666	5234489
2857666	4694587
2880197	3450996
2880197	3538318
2880197	7445815
2880197	6839107
2880197	6670858
2880197	5721055
2880197	5520096
2880197	5441630
2880197	5074427
2880197	4583950
2880197	4222077
2880197	4159064
2880197	4135647
2950947	3590659
2950947	3473980
2950947	3296807
2950947	3107511
2950947	7003743
2950947	6381540
2950947	5347184
2950947	4940788
2950947	4038115
2955068	3107511
2955068	3473980
2955068	3590659
2955068	6381540
2955068	5347184
2955068	4940788
2969175	3296807
2969175	3174855
2969175	7003743
2980571	3387147
2980571	3207436
2980571	3232797
2980571	6984984
2980571	6931132
2980571	6914450
2980571	6665076
2980571	6547626
2980571	6141424
2980571	6120204
2980571	5483
2980571	5539247
2980571	4774804
2980571	4739985
2980571	4581134
2980571	4461764
2980571	4072486
5483	6142583
5483	6984984
5483	7379307
5483	6665076
5483	6914450
5483	782705
5483	3098498
5483	2533133
5483	5291422
5483	4219879
5483	3975276
782705	2533133
782705	7379307
782705	6984984
782705	6142583
782705	6097058
782705	5291422
782705	4219879
782705	3975276
2533133	3579761
2533133	3640652
2533133	7009546
2533133	6984984
2533133	6914450
2533133	6665076
2533133	6097058
3007891	3692027
3007891	3672403
3007891	3466553
3007891	3466669
3007891	7311159
3007891	7089647
3007891	6965741
3007891	6953812
3007891	6817400
3007891	5869794
3007891	5490753
3007891	5385568
3007891	5315319
3007891	4390013
3007891	4363338
3011921	3610443
3011921	3093428
3011921	3285186
3011921	6012750
3011921	5785577
3011921	5234489
3011921	4694587
3079907	7308501
3079907	6509239
3079907	6231018
3079907	5841740
3079907	5161878
3079907	4778372
3079907	4427933
3079907	4372170
3093428	3450996
3093428	3285186
3093428	3538318
3093428	7445815
3093428	6839107
3093428	6670858
3093428	6665057
3093428	6290598
3093428	6236261
3093428	5721055
3093428	5520096
3093428	5441630
3093428	5349211
3093428	5074427
3093428	4583950
3093428	4222077
3093428	4159064
3093428	4135647
3098498	3232797
3098498	6984984
3098498	6931132
3098498	6914450
3098498	6665076
3098498	6547626
3098498	6141424
3098498	6120204
3098498	5539247
3098498	4581134
3098498	4072486
3107511	3692027
3107511	3590659
3107511	7089647
3107511	6965741
3107511	6067429
3107511	5948543
3107511	3888894
3118071	7260007
3118071	6132592
3118071	5829899
3118071	5541905
3118071	5492971
3118071	5320393
3118071	5196487
3118071	5048146
3174855	3451839
3174855	3453507
3174855	6809461
3174855	5807369
3174855	5645029
3207436	3313481
3207436	3434320
3207436	3387147
3207436	5240292
3207436	5145196
3207436	4774804
3232797	3434320
3232797	3313481
3232797	5240292
3232797	5145196
3232797	4327804
3246435	4350950
3246435	4372170
3246435	4778372
3246435	4895822
3246435	5161878
3246435	5215730
3246435	6509239
3246435	7308501
3266279	3453507
3266279	7443562
3266279	7414283
3266279	7171390
3266279	4957865
3266279	4016323
3285186	6839107
3285186	6670858
3285186	6665057
3285186	6290598
3285186	6255552
3285186	6236261
3285186	5721055
3285186	5520096
3285186	5441630
3285186	5349211
3285186	5074427
3285186	4222077
3285186	4159064
3285186	4135647
3296807	4528396
3296807	4060645
3296807	7170697
3296807	7003743
3296807	5000154
3310863	7443562
3310863	4243496
3313481	6197187
3313481	6159267
3313481	6401304
3313481	4100540
3313481	3387147
3313481	3692624
3313481	4774804
3387147	3434320
3387147	5240292
3387147	5145196
3387147	4774804
3387147	4739985
3387147	4461764
3387147	4327804
3387147	4072486
3400511	3672403
3400511	3473980
3400511	3692027
3400511	7311159
3400511	7089647
3400511	6965741
3400511	6817400
3400511	6067429
3400511	5948543
3400511	5869794
3400511	4363338
3400511	3888894
3434320	4072486
3434320	3692624
3434320	5145196
3434320	4774804
3434320	4739985
3434320	4461764
3450996	3538318
3450996	7445815
3450996	6839107
3450996	6670858
3450996	6665057
3450996	6236261
3450996	5721055
3450996	5520096
3450996	5441630
3450996	5074427
3450996	4583950
3450996	4222077
3450996	4159064
3450996	4135647
3451839	3453507
3451839	7414283
3451839	6463841
3451839	4957865
3451839	4016323
3453507	6809461
3453507	5807369
3453507	5645029
3453507	5402136
3466553	3672403
3466553	3652264
3466553	3466669
3466553	7311159
3466553	7089647
3466553	6965741
3466553	6953812
3466553	6817400
3466553	5869794
3466553	5490753
3466553	5385568
3466553	4390013
3466553	4363338
3466669	3692027
3466669	3672403
3466669	7311159
3466669	7089647
3466669	6965741
3466669	6953812
3466669	6817400
3466669	6067429
3466669	5869794
3466669	5490753
3466669	5385568
3466669	5315319
3466669	4390013
3466669	4363338
3466669	3888894
3473980	3692027
3473980	7089647
3473980	6965741
3473980	6817400
3473980	6067429
3473980	5948543
3473980	5869794
3473980	3888894
3538318	7445815
3538318	6839107
3538318	6670858
3538318	6665057
3538318	6290598
3538318	6236261
3538318	5721055
3538318	5520096
3538318	5441630
3538318	5074427
3538318	4583950
3538318	4222077
3538318	4159064
3538318	4135647
3579761	3225489
3579761	3039671
3579761	1550448
3579761	7379307
3579761	6142583
3579761	5291422
3579761	4774946
3579761	4219879
1550448	7009546
1550448	3045736
1550448	5744530
1550448	3249223
1550448	3640652
3039671	3045736
3039671	3249223
3039671	3640652
3039671	2301553
3039671	7009546
3039671	5825771
3039671	5744530
3039671	4774946
2301553	4774946
2301553	6316433
2301553	1738695
2301553	2552469
2301553	2945333
2301553	3165748
2301553	4064463
2301553	5825771
2301553	5948937
2301553	7145196
1738695	3404456
1738695	3640652
1738695	3045736
1738695	3249223
1738695	7009546
1738695	5989133
1738695	5825771
1738695	5744530
2552469	3404456
2552469	335893
2552469	3249223
2552469	2849271
2552469	2945333
2552469	3552473
2552469	3045736
2552469	3165748
2552469	2441844
2552469	2215047
2552469	966599
2552469	910485
2552469	7060676
2552469	5989133
2552469	5744530
2552469	5610053
2552469	4373329
335893	2945333
335893	3165748
335893	3045736
335893	2441844
335893	1512966
335893	1347285
335893	966599
335893	910485
335893	7145196
335893	6767905
335893	6316433
335893	6017884
335893	5948937
335893	4754604
335893	410892
335893	4064463
410892	2849271
410892	2386690
410892	966599
410892	7060676
410892	3045736
410892	506682
410892	910485
410892	2215047
410892	2441844
410892	3552473
410892	5610053
506682	3429789
506682	1971711
506682	1933203
506682	1512966
506682	1347285
506682	1035324
506682	7196406
506682	6767905
506682	6677465
506682	6017884
506682	2945333
506682	2386690
506682	1962446
506682	4754604
910485	1512966
910485	1347285
910485	966599
910485	3045736
910485	2441844
910485	2945333
910485	3165748
910485	7145196
910485	6316433
910485	6017884
910485	5948937
910485	4754604
910485	4064463
966599	1512966
966599	1347285
966599	3045736
966599	3165748
966599	2441844
966599	2945333
966599	7145196
966599	6767905
966599	6017884
966599	5948937
966599	4754604
966599	4064463
1035324	3081338
1035324	2386690
1035324	2434397
1035324	3429789
1035324	3601835
1035324	724627
1035324	6544200
1035324	635656
1035324	5375942
1035324	4373329
1035324	4179683
635656	1962446
635656	2781346
635656	8141
635656	724627
635656	1054437
635656	1933203
635656	1967528
635656	3125784
635656	3429789
635656	4585588
635656	5274223
635656	5357738
635656	6677465
635656	7196406
8141	3601835
8141	3035136
8141	2781346
8141	3125784
8141	6544200
8141	6523858
8141	5833717
8141	5375942
8141	4998651
8141	4248630
8141	4179683
8141	4056517
724627	3601835
724627	3081338
724627	3035136
724627	2434397
724627	6544200
724627	6523858
724627	5833717
724627	5375942
724627	4998651
724627	4248630
724627	4179683
724627	4056517
1054437	3035136
1054437	2781346
1054437	6544200
1054437	6523858
1054437	5833717
1054437	5274223
1054437	4998651
1054437	4585588
1054437	4248630
1054437	4056517
1347285	2849271
1347285	2386690
1347285	2215047
1347285	3045736
1347285	2441844
1347285	3552473
1347285	7060676
1347285	6767905
1347285	6017884
1347285	5610053
1347285	4754604
1512966	4373329
1512966	3045736
1512966	7060676
1512966	2215047
1512966	2386690
1512966	2441844
1512966	2849271
1512966	3249223
1512966	3404456
1512966	3552473
1512966	5610053
1512966	5989133
1933203	2434397
1933203	3035136
1933203	3601835
1933203	7196406
1933203	6677465
1933203	6544200
1933203	5375942
1933203	5357738
1933203	5274223
1933203	4179683
1962446	3081338
1962446	2849271
1962446	2434397
1962446	2215047
1962446	2386690
1962446	3552473
1962446	7060676
1962446	5610053
1962446	4373329
1962446	4179683
1967528	2501100
1967528	3125784
1967528	7126992
1967528	6544200
1967528	6523858
1967528	5833717
1967528	5427152
1967528	4998651
1967528	4248630
1967528	4056517
1971711	2386690
1971711	2434397
1971711	3035136
1971711	3081338
1971711	3552473
1971711	3601835
1971711	4179683
1971711	5375942
2215047	3165748
2215047	2945333
2215047	7060676
2215047	6767905
2215047	6017884
2215047	5610053
2215047	4754604
2215047	4373329
2386690	2945333
2386690	6767905
2386690	6017884
2386690	4754604
2434397	3429789
2434397	3601835
2434397	7196406
2434397	6677465
2434397	5357738
2441844	3045736
2441844	2945333
2441844	3165748
2441844	7145196
2441844	6767905
2441844	6316433
2441844	6017884
2441844	5948937
2441844	5825771
2441844	4754604
2441844	4064463
2501100	7126992
2501100	6523858
2501100	6354842
2501100	5833717
2501100	5427152
2501100	4998651
2501100	4547179
2501100	4248630
2501100	4056517
2781346	3601835
2781346	3035136
2781346	6544200
2781346	6523858
2781346	5833717
2781346	5375942
2781346	4998651
2781346	4248630
2781346	4179683
2781346	4056517
2849271	6767905
2849271	2945333
2849271	3165748
2849271	4754604
2849271	6017884
2945333	3404456
2945333	3081338
2945333	3045736
2945333	3552473
2945333	7060676
2945333	5989133
2945333	5610053
2945333	4373329
3035136	3429789
3035136	3125784
3035136	7196406
3035136	6677465
3035136	5357738
3035136	5274223
3035136	4585588
3045736	3165748
3045736	7145196
3045736	6767905
3045736	6316433
3045736	6017884
3045736	5948937
3045736	5825771
3045736	4754604
3045736	4064463
3081338	3429789
3125784	6544200
3125784	6523858
3125784	5833717
3125784	5375942
3125784	4998651
3125784	4248630
3125784	4179683
3125784	4056517
3165748	3404456
3165748	3552473
3165748	7060676
3165748	5989133
3165748	5744530
3165748	5610053
3165748	4373329
3225489	6097058
3225489	3249223
3225489	3640652
3225489	7009546
3249223	7145196
3249223	6316433
3249223	5948937
3249223	5825771
3249223	4774946
3249223	4064463
3404456	7145196
3404456	6316433
3404456	5989133
3404456	5948937
3404456	4064463
3429789	3601835
3429789	6544200
3429789	5375942
3429789	4179683
3552473	7145196
3552473	6767905
3552473	6316433
3552473	6017884
3552473	5948937
3552473	4754604
3552473	4064463
3590659	7170697
3590659	6067429
3590659	5948543
3590659	5000154
3590659	4528396
3590659	4060645
3590659	3888894
3593265	3672403
3593265	7311159
3593265	6953812
3593265	6817400
3593265	6297650
3593265	5490753
3593265	5401443
3593265	5385568
3593265	5040207
3593265	4390013
3593265	4363338
3593265	4179289
3601835	7196406
3601835	6677465
3601835	5357738
3601835	5274223
3601835	4585588
3610443	5523995
3610443	5306653
3610443	7289350
3610443	6353204
3610443	6255552
3610443	5069853
3640652	7379307
3640652	6142583
3640652	5825771
3640652	5291422
3640652	4774946
3640652	4219879
3640652	3975276
3652264	3672403
3652264	7311159
3652264	6953812
3652264	6817400
3652264	5869794
3652264	5490753
3652264	5385568
3652264	4390013
3652264	4363338
3672403	5040207
3672403	5401443
3672403	7311159
3672403	6953812
3672403	5490753
3672403	4390013
3672403	4179289
3674625	5323026
3674625	5523995
3674625	4193693
3674625	5306653
3674625	5923693
3692027	6769408
3692027	5347184
3692027	4038115
3692624	7308501
3692624	6350388
3692624	5240292
3692624	5215730
3692624	5161878
3692624	5145196
3692624	4895822
3692624	4778372
3692624	4372170
3692624	4350950
3692624	4327804
3888894	7089647
3888894	6965741
3888894	5948543
3888894	5347184
3888894	6067429
3975276	5291422
3975276	6142583
3975276	6665076
3975276	6914450
3975276	6984984
3975276	7379307
3975276	4219879
4016323	5402136
4016323	5645029
4038115	6965741
4038115	7089647
4056517	5274223
4056517	4585588
4056517	1198185
4056517	5833717
4056517	6523858
4056517	4998651
4056517	4248630
1198185	6523858
1198185	5833717
1198185	5166023
1198185	4248630
1198185	4153935
4060645	7170697
4060645	5000154
4060645	6381540
4060645	4528396
4064463	6316433
4064463	5989133
4064463	7145196
4064463	5948937
4072486	6931132
4072486	4461764
4072486	4739985
4072486	4327804
4100540	6197187
4100540	6159267
4100540	7084573
4100540	5184558
4100540	7308501
4100540	4778372
4100540	4895822
4100540	5161878
4135647	5441630
4135647	5785577
4135647	6670858
4135647	4159064
4135647	5520096
4135647	6839107
4153935	5833717
4153935	5166023
4159064	5234489
4159064	6839107
4159064	5520096
4159064	6670858
4159064	5441630
4159064	5785577
4179289	6297650
4179289	4363338
4179289	6817400
4179289	7311159
4179289	5385568
4179289	5040207
4179289	5401443
4179289	5490753
4179289	6953812
